Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
1.0669987303447601,-0.0721699850908772,-0.1544140054191087
1.0674870592831331,-0.07245761389874646,-0.08951945292731073
1.067975388221506,-0.07195282956995266,-0.06579272448632846
1.068463717159879,-0.06983973740671442,-0.059836586339238704
1.0689520460982518,-0.06455489925741542,-0.049814159925095455
1.0694403750366246,-0.053663466377485966,-0.03759193835890793
1.0699287039749976,-0.03849803193647961,-0.026065648811367966
1.0704170329133704,-0.023606588481281162,-0.01230224995993721
1.0709053618517432,-0.011235811727523618,0.005207804944615112
1.0713936907901163,0.003931558121316388,0.02536356300661404
1.071882019728489,0.0234252707079919,0.044832008603087975
1.0723703486668619,0.037400837783206894,0.059329890543641094
1.072858677605235,0.04352449093748705,0.06488437185721674
1.0733470065436077,0.05031474167859067,0.06005896309654781
1.0738353354819807,0.06305553734509146,0.05140698956981021
1.0743236644203535,0.07694912730117917,0.04674842648079869
1.0748119933587263,0.0804861414012417,0.046370795501651345
1.0753003222970994,0.07272225280589621,0.04683294308748358
1.0757886512354722,0.06486081931445054,0.04633055178469819
1.076276980173845,0.0653522766421234,0.04603189375035848
1.076765309112218,0.07416132503759705,0.04462746867434536
1.0772536380505908,0.07796542372450588,0.03544391326658842
1.0777419669889639,0.06391524171702562,0.0142336559805816
1.0782302959273367,0.04006604799356192,-0.016046369873544047
1.0787186248657095,0.0176846627068115,-0.04433815088279873
1.0792069538040825,-0.0025709333896049204,-0.05113397402553971
1.0796952827424553,-0.018782085890112578,-0.028846042751036253
1.080183611680828,-0.029963886283396853,-0.0014735673228353854
1.0806719406192011,-0.04053870856134688,0.007547815516378696
1.081160269557574,-0.05221715622151647,0.0061527222088609
1.0816485984959467,-0.059416859296471274,0.005678925769883457
1.0821369274343198,-0.060500727446468436,0.003091827131143421
1.0826252563726926,-0.06475329621299918,-0.0005114578035743111
1.0831135853110656,-0.07356319345802247,-0.0012306248329035097
1.0836019142494384,-0.07952615464634108,-0.006902631928147537
1.0840902431878112,-0.08025333522341967,-0.022785048482434053
1.0845785721261842,-0.07481489606613802,-0.03648044953274279
1.085066901064557,-0.06749067556750861,-0.03662092598748027
1.0855552300029299,-0.06024463832767318,-0.0329460941562441
1.0860435589413029,-0.04869202204190448,-0.043439316060152555
1.0865318878796757,-0.03814797302892069,-0.06581604905290496
1.0870202168180487,-0.0311556855072241,-0.07670389108213617
1.0875085457564215,-0.01862765606572575,-0.06301400941854735
1.0879968746947943,0.0027467750246123798,-0.04112038067161658
1.0884852036331674,0.022441390677007178,-0.03184821806991321
1.0889735325715402,0.030263037200766136,-0.03170810218364299
1.089461861509913,0.037389233086873315,-0.02503339799587504
1.089950190448286,0.05601923838208641,-0.007453163110835888
1.0904385193866588,0.0740658326593226,0.01311456866330677
1.0909268483250316,0.08110609183760516,0.029359531813853208
1.0914151772634046,0.08377264183876482,0.04370435303891011
1.0919035062017775,0.08815613869921902,0.06242255156480215
1.0923918351401505,0.09105031781973488,0.08345898056524632
1.0928801640785233,0.08607516721071104,0.09464771058352241
1.093368493016896,0.0752933628083219,0.08237450782888141
1.0938568219552691,0.0647276829672673,0.05277868619989448
1.094345150893642,0.05290279558006234,0.033332559112164276
1.0948334798320147,0.038394866475090814,0.032548932350842795
1.0953218087703878,0.023922107177941836,0.030850545382914502
1.0958101377087606,0.011667211321212671,0.018882279858571365
1.0962984666471336,0.0015615945408737157,0.004421149626546166
1.0967867955855064,-0.010418258573083037,-0.010020654079736763
1.0972751245238792,-0.02610873218805097,-0.027716272127463474
1.0977634534622522,-0.04272193694041065,-0.03984322786436
1.098251782400625,-0.057216316210544016,-0.02918493537067514
1.0987401113389978,-0.06575027696437567,-0.0054102468841670595
1.0992284402773709,-0.06956550404617269,-0.008252537296607451
1.0997167692157437,-0.07537063232579123,-0.049229532052079236
1.1002050981541165,-0.0831610684785498,-0.08441484188722004
1.1006934270924895,-0.08546646146956381,-0.0760063384017888
1.1011817560308623,-0.07776017664034249,-0.046032272513889125
1.1016700849692354,-0.06744413285483708,-0.035380002047067656
1.1021584139076082,-0.06270087445692916,-0.04361171225888151
1.102646742845981,-0.056412289444601256,-0.04400533900559762
1.103135071784354,-0.04333527450250423,-0.02885935712665221
1.1036234007227268,-0.029423382870506283,-0.010531839729205572
1.1041117296610996,-0.015197474465632374,0.008188182888997118
1.1046000585994726,0.0025931482660573654,0.03237864429377846
1.1050883875378454,0.02100557760306338,0.044570929984799
1.1055767164762185,0.03186465240163257,0.02157704644257627
1.1060650454145913,0.03430990492155386,-0.01844803334215043
1.106553374352964,0.04087509778718501,-0.03369877541047088
1.107041703291337,0.056137445194623666,-0.012837446709024015
1.10753003222971,0.06966595861020695,0.027665411876451704
1.1080183611680827,0.07492067839948187,0.07361485102252759
1.1085066901064557,0.07559601613025906,0.10949910861748526
1.1089950190448286,0.07666767854504718,0.11559803416607126
1.1094833479832014,0.07671238357133843,0.09396920743555061
1.1099716769215744,0.07388935230837929,0.0718347737911336
1.1104600058599472,0.06902337517878154,0.0692858233745767
1.1109483347983202,0.06043983070936991,0.08308575912946839
1.111436663736693,0.04924015208603674,0.09180189828871024
1.1119249926750658,0.036583258222574085,0.07757727793006063
1.1124133216134389,0.018724473285916872,0.051155366300956934
1.1129016505518117,-0.002706339741422731,0.02966826528058416
1.1133899794901845,-0.020714584398476295,0.010034648505427627
1.1138783084285575,-0.030495282616148933,-0.011589439848952235
1.1143666373669303,-0.03433119288035307,-0.037286116767495235
1.1148549663053033,-0.04156536631968259,-0.07885268122480875
1.1153432952436761,-0.05442790756999784,-0.1332727412364615
1.115831624182049,-0.06649070789552357,-0.17242928043407751
1.116319953120422,-0.07373582414019458,-0.17819207148631266
1.1168082820587948,-0.07485410303105866,-0.15980479662474784
1.1172966109971676,-0.07472311362669011,-0.12863376425130418
1.1177849399355406,-0.0769569706707228,-0.09247022840365061
1.1182732688739134,-0.07446170129050647,-0.06447212233527304
1.1187615978122862,-0.06603750784593318,-0.047416962319376525
1.1192499267506593,-0.056254128599334326,-0.03181719941397374
1.119738255689032,-0.04581384507192735,-0.010087467339795708
1.120226584627405,-0.03686696995069934,0.013595747673761455
1.120714913565778,-0.027463976490573777,0.015625888889239055
1.1212032425041507,-0.012800965912932456,-0.01424315966439911
1.1216915714425237,0.007801476720598563,-0.039501536442627966
1.1221799003808965,0.031721547327658056,-0.025871095876825692
1.1226682293192694,0.048821632901073476,0.010363347393569321
1.1231565582576424,0.05195924136356617,0.03399660265206278
1.1236448871960152,0.05051060413805764,0.03064037191188739
1.1241332161343882,0.055945893095901686,0.013840458267197056
1.124621545072761,0.06741046916055361,0.012803603459465185
1.1251098740111338,0.07466495663948898,0.03711625902629608
1.1255982029495069,0.07292120197943956,0.06193597861144834
1.1260865318878797,0.07270467807165495,0.06830035280311599
1.1265748608262525,0.0747585637637963,0.06630724197052729
1.1270631897646255,0.06630002418649106,0.06949264244503925
1.1275515187029983,0.05151439854542745,0.07402513061975785
1.128039847641371,0.039339389444004016,0.06365954391885043
1.1285281765797441,0.02708419548055841,0.03644960783269301
1.129016505518117,0.01485444141495642,0.013928387669110325
1.12950483445649,0.0087258715416393,0.010218466057889423
1.1299931633948628,0.005176244063184069,0.015300214149773611
1.1304814923332356,-0.009110601689129073,0.013181673625625608
1.1309698212716086,-0.03058213501591553,-0.0017168344610593578
1.1314581502099814,-0.04633963976714296,-0.02389648085978519
1.1319464791483542,-0.05829070223699327,-0.04002939258602979
1.1324348080867273,-0.06902504218316088,-0.039614583171040996
1.1329231370251,-0.07724890211363669,-0.021101235139643862
1.133411465963473,-0.08245139880829153,0.012752899460624564
1.133899794901846,-0.08051234754172039,0.037060672969648364
1.1343881238402187,-0.07402256981061105,0.007882800107244403
1.1348764527785917,-0.06842667158277767,-0.07303516639439715
1.1353647817169645,-0.06287184107465929,-0.14336165709054788
1.1358531106553373,-0.05695750633187752,-0.15732950295584042
1.1363414395937104,-0.04998781148723082,-0.1260385775735643
1.1368297685320832,-0.03975269061836696,-0.08056943465411134
1.137318097470456,-0.024309700901788408,-0.03878022945356237
1.137806426408829,-0.006527998246852479,-0.004421171908706337
1.1382947553472018,0.007943616255145208,0.02569880303680998
1.1387830842855748,0.020988280593499727,0.05272445318325089
1.1392714132239476,0.034854315531009324,0.06523394109016561
1.1397597421623205,0.04732632537941642,0.052364579897762956
1.1402480711006935,0.05695178754775201,0.029532682983289166
1.1407364000390663,0.06323356057055929,0.0252963872322524
1.141224728977439,0.06956610011320132,0.04606666868060612
1.1417130579158121,0.07738094237140071,0.07632231314925204
1.142201386854185,0.0836670354557143,0.10249485851893037
1.142689715792558,0.08524702872480588,0.11695823666734488
1.1431780447309308,0.07857642885518712,0.11137356132229913
1.1436663736693036,0.06926915257210678,0.08627456644266107
1.1441547026076766,0.0614652514705648,0.055599483177767334
1.1446430315460494,0.04792672134005307,0.028833791134696106
1.1451313604844222,0.03097898056836697,0.0022959528547410873
1.1456196894227952,0.017160427329106477,-0.02393784885353812
1.146108018361168,0.006110351124388428,-0.03214540704414226
1.1465963472995409,-0.0026360826655160603,-0.007926779854178154
1.1470846762379139,-0.014086693852757326,0.02661485873025524
1.1475730051762867,-0.02852050770184108,0.03093260076923318
1.1480613341146597,-0.03981049603109567,-0.0003617088117874312
1.1485496630530325,-0.051971687836671214,-0.03640536870194218
1.1490379919914053,-0.06523212883062385,-0.060778065818156195
1.1495263209297784,-0.0720989507026894,-0.08250290389947482
1.1500146498681512,-0.0775857409670598,-0.0967969160460988
1.150502978806524,-0.08684657692322881,-0.08527326793845721
1.150991307744897,-0.09073658384633627,-0.05249209768722132
1.1514796366832698,-0.08288405800943283,-0.01932662980458784
1.1519679656216426,-0.06766201370005724,0.0020909680943894254
1.1524562945600156,-0.05148890744481479,0.010373717793663743
1.1529446234983884,-0.04215433983780651,0.013369303100864302
1.1534329524367615,-0.03947045605826003,0.019065857924360476
1.1539212813751343,-0.03151898317316429,0.02483057373630737
1.154409610313507,-0.016538855767971684,0.028186005801668763
1.1548979392518801,-0.0022250063911480183,0.036033845577333856
1.155386268190253,0.009998157264442985,0.049991885679604206
1.1558745971286257,0.02422473985165358,0.062063538727361894
1.1563629260669988,0.04406521977452326,0.07083497319435962
1.1568512550053716,0.06481857850235936,0.07845109395427265
1.1573395839437446,0.07827531334328643,0.08254500464513406
1.1578279128821174,0.08153400222582044,0.08163743087633074
1.1583162418204902,0.0776941167183414,0.07281642161693672
1.1588045707588632,0.07655162585607478,0.05595613626865378
1.159292899697236,0.08153327704764846,0.04201216129142707
1.1597812286356088,0.0828399740844743,0.03653358169724327
1.1602695575739819,0.07419660431045706,0.031031358102123402
1.1607578865123547,0.058280739808860164,0.023675780327750556
1.1612462154507275,0.041368471570527615,0.022072558727486154
1.1617345443891005,0.02825488317166388,0.021455441166165577
1.1622228733274733,0.018492075671480028,0.006737984441879747
1.1627112022658463,0.010589012749019919,-0.023890410369796278
1.1631995312042192,-0.0006156340197029128,-0.056034243238403864
1.163687860142592,-0.018364967676650874,-0.07704743831930864
1.164176189080965,-0.03432644514143272,-0.08550000796796325
1.1646645180193378,-0.0428535553674234,-0.08431170835417401
1.1651528469577106,-0.04829595835879478,-0.07780687133702066
1.1656411758960836,-0.056532056531489905,-0.07349313845240021
1.1661295048344564,-0.06806085350947504,-0.07703971611626836
1.1666178337728295,-0.07693070833377316,-0.08726929309044394
1.1671061627112023,-0.08212406719882799,-0.09575180518845877
1.167594491649575,-0.08573752536638148,-0.09237002683320314
1.168082820587948,-0.08411427019495006,-0.06985321248296107
1.168571149526321,-0.07684699967834323,-0.03132649022549275
1.1690594784646937,-0.06702627212784232,-0.002850037375817821
1.1695478074030667,-0.05575920395424277,-0.010485918697896966
1.1700361363414395,-0.04249142394830567,-0.03560595564596247
1.1705244652798124,-0.02586673396985387,-0.030966648665888996
1.1710127942181854,-0.009183024317079718,0.013667850984466011
1.1715011231565582,0.004471159225813547,0.05925023733923998
1.1719894520949312,0.016674394292638114,0.0735209400373667
1.172477781033304,0.02920485112265735,0.06214177012746537
1.1729661099716768,0.04288215128637128,0.044913911548386795
1.1734544389100499,0.053581944439144366,0.03648415393962513
1.1739427678484227,0.058806173381669165,0.04638600525681077
1.1744310967867955,0.06498466753600188,0.06477278711734899
1.1749194257251685,0.07438348041608747,0.06080133503289785
1.1754077546635413,0.0814318856561848,0.025129547622842363
1.1758960836019143,0.0835553039831779,-0.008909283690288053
1.1763844125402871,0.0835172234139529,-0.003350516430192227
1.17687274147866,0.08057468471601627,0.04014919935218468
1.177361070417033,0.06848921180256161,0.08306529955596378
1.1778493993554058,0.05105307740465665,0.09357498111428114
1.1783377282937786,0.03864191151170662,0.07649497720224019
1.1788260572321516,0.029093432153327575,0.056827334268377536
1.1793143861705244,0.01568918152229303,0.042465613471828076
1.1798027151088972,0.00039650940957812204,0.019166334351391756
1.1802910440472703,-0.012269566304382026,-0.020045567692309772
1.180779372985643,-0.025805118154681516,-0.05913255351267219
1.181267701924016,-0.04456966651657307,-0.07490571889712835
1.181756030862389,-0.06053163118062698,-0.06793220761049161
1.1822443598007617,-0.06814920462525857,-0.06310147316377007
1.1827326887391347,-0.07290160719446419,-0.0699640178803994
1.1832210176775075,-0.07681698657933049,-0.07262598049154882
1.1837093466158803,-0.07971359837082385,-0.06351085584373448
1.1841976755542534,-0.08138383721330572,-0.05497901224613727
1.1846860044926262,-0.08094600086143257,-0.05827841753903146
1.1851743334309992,-0.07834493114340504,-0.07248846065265468
1.185662662369372,-0.06924205113184567,-0.08626563656517242
1.1861509913077448,-0.05346687921700573,-0.08788662840068313
1.1866393202461178,-0.03792326734823854,-0.08030243404311557
1.1871276491844907,-0.025083549184055556,-0.06981894589730088
1.1876159781228635,-0.012370140679193958,-0.05248638089741199
1.1881043070612365,0.0018906568731313989,-0.022106777223389933
1.1885926359996093,0.015644526197865306,0.021544453996023262
1.189080964937982,0.025818276408761272,0.0627913731125837
1.1895692938763551,0.03394165653495471,0.08111496671750709
1.190057622814728,0.04652730722303543,0.0767790794905393
1.190545951753101,0.06123952930583702,0.0661625009448403
1.1910342806914738,0.06836717965920713,0.06391714986239071
1.1915226096298466,0.0721608887359098,0.07267389207334765
1.1920109385682196,0.08034239953819011,0.08185486676764445
1.1924992675065924,0.08525851926603906,0.08145632635955226
1.1929875964449652,0.08033020087505645,0.07546633420985337
1.1934759253833382,0.07571417952185232,0.07685697947456593
1.193964254321711,0.07768433319478124,0.09030415564509085
1.194452583260084,0.07496363839192036,0.10014393572063324
1.1949409121984569,0.06241543459181288,0.08418271339109304
1.1954292411368297,0.04363576333007653,0.04866257454650742
1.1959175700752027,0.019375605514654958,0.02150226127343488
1.1964058990135755,-0.001747080030968579,0.00848146081539467
1.1968942279519483,-0.01329160347136241,-0.0015300781352546554
1.1973825568903214,-0.023470058314451252,-0.010595907967273974
1.1978708858286942,-0.03833564935716831,-0.02703340373440096
1.198359214767067,-0.05403977755945192,-0.05699311785802773
1.19884754370544,-0.06539218245250383,-0.07823949303319687
1.1993358726438128,-0.07327534893774931,-0.07674187129051893
1.1998242015821858,-0.08026678680344636,-0.06739265511714773
1.2003125305205586,-0.08552673231255717,-0.05569671024534659
1.2008008594589314,-0.08933143691171075,-0.033972041344292804
1.2012891883973045,-0.08817590346603414,-0.007026696652516359
1.2017775173356773,-0.07856705138758543,0.010801172563986855
1.20226584627405,-0.0652430925929608,0.012529460909011109
1.2027541752124231,-0.054561037494817034,0.0020703285678488267
1.203242504150796,-0.049159057932653,-0.01943321938775787
1.203730833089169,-0.043038225850388655,-0.05801759210688811
1.2042191620275418,-0.030404561887035657,-0.10194831928661947
1.2047074909659146,-0.011444871940818148,-0.11227140479968789
1.2051958199042876,0.010512261885963391,-0.06302896145753867
1.2056841488426604,0.025975498106077646,0.017838176921917637
1.2061724777810332,0.03533268197443495,0.07187508256295468
1.2066608067194062,0.045242762384622874,0.07614853601422915
1.207149135657779,0.05229041444048254,0.059710867439353596
1.2076374645961518,0.05908943637726743,0.050646084653663936
1.2081257935345249,0.07053649247166638,0.046329910467129226
1.2086141224728977,0.08203868530837533,0.04149597938103061
1.2091024514112707,0.089611435120529,0.04278576967806782
1.2095907803496435,0.08926749647012691,0.04795751895980502
1.2100791092880163,0.07906726504449067,0.041593086731986646
1.2105674382263893,0.06381051814784192,0.024512419632732728
1.2110557671647622,0.050583388790957515,0.01918699282986245
1.211544096103135,0.04181319486774732,0.027080848847856075
1.212032425041508,0.03205332833643821,0.021663223366075585
1.2125207539798808,0.0182187359666394,-0.005009442937259707
1.2130090829182538,0.00326746571064925,-0.030589487394694026
1.2134974118566266,-0.01057226556568102,-0.039140937924156696
1.2139857407949994,-0.024310339914401364,-0.04608837417594078
1.2144740697333725,-0.038148552135888254,-0.07403599709140982
1.2149623986717453,-0.04822386555625215,-0.11453201238051858
1.215450727610118,-0.05488817209024816,-0.1399440359574353
1.215939056548491,-0.06314241324284099,-0.14314798612107446
1.216427385486864,-0.07193037647079013,-0.14048572360600614
1.2169157144252367,-0.07677546740195657,-0.1412198119501264
1.2174040433636097,-0.07713865347356062,-0.13881021084662942
1.2178923723019826,-0.0751923930157149,-0.13076947834216734
1.2183807012403556,-0.07127755941189984,-0.11861200069919234
1.2188690301787284,-0.06369281264202212,-0.09814531265356669
1.2193573591171012,-0.05358570537484377,-0.07182442677217261
1.2198456880554742,-0.039798515355619415,-0.051196439597221206
1.220334016993847,-0.02166536909066127,-0.03651000323460554
1.2208223459322198,-0.010402131926318451,-0.014193722189277062
1.2213106748705929,-0.008255544681429467,0.02385857192129409
1.2217990038089657,-0.00017145238061563872,0.06720952913862434
1.2222873327473387,0.017564015446945316,0.0923913528050711
1.2227756616857115,0.03496332787855487,0.09252225225842253
1.2232639906240843,0.047445035589404806,0.0923222610655319
1.2237523195624573,0.058289846556310476,0.11361495715778828
1.2242406485008301,0.0698413548003854,0.14324817225089057
1.224728977439203,0.07914085518613481,0.1514870254902133
1.225217306377576,0.08191797018038513,0.1344185461179342
1.2257056353159488,0.0813922792756166,0.11899431158477666
1.2261939642543216,0.08393294334979974,0.1246260158481329
1.2266822931926946,0.08387596035003787,0.13916323162110383
1.2271706221310674,0.07504002125957683,0.13750388123341573
1.2276589510694405,0.061625941368797885,0.11632988670472894
1.2281472800078133,0.04729378692218603,0.08888697178169576
1.228635608946186,0.03605398556204938,0.05697130020322441
1.229123937884559,0.02902531095736792,0.017417197246710044
1.229612266822932,0.018873308842416198,-0.02196694241755729
1.2301005957613047,0.002329423398892168,-0.043049154347177744
1.2305889246996777,-0.015245391826949544,-0.03702007709392101
1.2310772536380505,-0.028300644703340438,-0.023771775981613504
1.2315655825764236,-0.039224462188527064,-0.021736827852511298
1.2320539115147964,-0.05465111074411658,-0.020036725791814397
1.2325422404531692,-0.07050529889069873,-0.019782863653178745
1.2330305693915422,-0.07994112379203075,-0.051839768292145386
1.233518898329915,-0.0847394665923498,-0.12137931332071648
1.2340072272682878,-0.0854255497065568,-0.18627957101546366
1.2344955562066608,-0.08181966277103943,-0.19963463692170386
1.2349838851450337,-0.07681772657280665,-0.1574643025037094
1.2354722140834065,-0.07151235465123483,-0.1055594525650457
1.2359605430217795,-0.061084760070139715,-0.0796539056713296
1.2364488719601523,-0.04453221681213516,-0.07035265157933773
1.2369372008985253,-0.03352654158046809,-0.06242454332558822
1.2374255298368981,-0.02864704898843892,-0.0533496329834956
1.237913858775271,-0.01580399958474466,-0.03979715875962209
1.238402187713644,0.006477964787649922,-0.017573678740629883
1.2388905166520168,0.02690756558594825,0.011252964473460761
1.2393788455903896,0.037297797461868995,0.036154698784739085
1.2398671745287626,0.041469975623974156,0.04942634041922721
1.2403555034671354,0.047082579423621235,0.057284308566655326
1.2408438324055084,0.05475764780749415,0.07064116631663815
1.2413321613438812,0.06317075625605127,0.09000891560253348
1.241820490282254,0.07142308965477827,0.10682237281173453
1.242308819220627,0.07971606080055929,0.11617895055893113
1.2427971481589999,0.08501417493209751,0.12096032704890639
1.2432854770973727,0.08035637241085727,0.12531979006684552
1.2437738060357457,0.06819624782670317,0.12464374961097742
1.2442621349741185,0.05678618310619251,0.10743836395094236
1.2447504639124913,0.047634028399633745,0.07465395842092731
1.2452387928508644,0.03569614180330721,0.0434980601814418
1.2457271217892372,0.021646136354989076,0.025163727241312616
1.2462154507276102,0.013208458443789034,0.014935509647264802
1.246703779665983,0.006144092320544546,0.010008925480085664
1.2471921086043558,-0.011538277994900079,0.016735253768344165
1.2476804375427288,-0.03735615299821198,0.03313801698809496
1.2481687664811016,-0.05596633206308895,0.03618080842216567
1.2486570954194744,-0.06117788873387897,-0.004881977841301399
1.2491454243578475,-0.063701656442965,-0.08458217533622447
1.2496337532962203,-0.0716919757204002,-0.1433588026043212
1.250122082234593,-0.07966484532132402,-0.13876525072792842
1.2506104111729661,-0.08075305425728002,-0.10182685049072288
1.251098740111339,-0.07775750208802042,-0.07849809678040522
1.251587069049712,-0.07577403055786999,-0.07156844299642778
1.2520753979880848,-0.07156394909483908,-0.064544777687906
1.2525637269264576,-0.06256990678843337,-0.05372621411148941
1.2530520558648306,-0.052641228634858594,-0.04265400567153275
1.2535403848032034,-0.04214584424047263,-0.02896714427918417
1.2540287137415762,-0.024740172901851126,-0.013620789576877517
1.2545170426799492,-0.0010649190502359188,-0.0060600933913530705
1.255005371618322,0.012977138904704635,-0.004512368766356266
1.255493700556695,0.014137848778082532,0.0033988631360782097
1.2559820294950679,0.020215394292386536,0.01900865286371062
1.2564703584334407,0.036626938183740076,0.03421269561311253
1.2569586873718137,0.05440083571481753,0.04611526981351423
1.2574470163101865,0.06655696978203418,0.05813618854330013
1.2579353452485593,0.07299374237573263,0.06871027448385243
1.2584236741869324,0.07764957297892527,0.0717869446922189
1.2589120031253052,0.07879360390245131,0.06752300498161304
1.259400332063678,0.07744801999280151,0.06441513237244285
1.259888661002051,0.07570098251731289,0.07161707188424332
1.2603769899404238,0.07036013649536148,0.07934666226802507
1.2608653188787968,0.06464826437828397,0.07154620339339102
1.2613536478171696,0.057475037643166506,0.06069513960383616
1.2618419767555424,0.04320469635592394,0.06279553384923847
1.2623303056939155,0.027625545902526052,0.06321996638307728
1.2628186346322883,0.015116633580151079,0.04536382576300708
1.263306963570661,0.003302484314424533,0.020372202360262513
1.263795292509034,-0.011519305286707795,0.005399258929604786
1.264283621447407,-0.030253864918515037,-0.006795632292399309
1.26477195038578,-0.04247613872566265,-0.0317940298282513
1.2652602793241527,-0.047502450862779835,-0.059991874831273787
1.2657486082625256,-0.05848553865433822,-0.07495303168861513
1.2662369372008986,-0.0739812924907186,-0.08494420320136188
1.2667252661392714,-0.08384749686080341,-0.0978249401959251
1.2672135950776442,-0.08467682760535833,-0.09858655670929274
1.2677019240160172,-0.08087896726779605,-0.0807487463733938
1.26819025295439,-0.07769894314192655,-0.06211336082144267
1.2686785818927628,-0.07291119197319806,-0.05132733310287273
1.2691669108311359,-0.06395486713350644,-0.037023074263509384
1.2696552397695087,-0.05064353375720487,-0.017622889874830863
1.2701435687078817,-0.03685259201470064,-0.004286552197940781
1.2706318976462545,-0.028770008249146342,0.0009449214534289901
1.2711202265846273,-0.019431251327971254,0.0022483385252513623
1.2716085555230003,-0.0033883572291962664,0.004609579366247537
1.2720968844613731,0.01033568827000632,0.021136963500924727
1.272585213399746,0.021620670572303005,0.05154721247806494
1.273073542338119,0.03556743719098386,0.07111491904605333
1.2735618712764918,0.05141452298126829,0.0675441562951694
1.2740502002148648,0.06804304163358828,0.05346832894805014
1.2745385291532376,0.0769239371673665,0.04502789238888112
1.2750268580916104,0.0747354427536053,0.04935023323229773
1.2755151870299835,0.07241194951788217,0.05863703793886563
1.2760035159683563,0.07356180187276132,0.05808291710092178
1.276491844906729,0.0732740787622584,0.05106909782540185
1.276980173845102,0.06875747463073384,0.05610351556596424
1.277468502783475,0.06122393157802375,0.06653491988118268
1.2779568317218477,0.05446584498366998,0.0570263086135788
1.2784451606602207,0.04596518003640427,0.03101279531560733
1.2789334895985935,0.03244135357891275,0.013745300871142178
1.2794218185369666,0.017735697824027816,0.00985214535189293
1.2799101474753394,0.003481614827255639,-0.00031890720052029763
1.2803984764137122,-0.010578317298207563,-0.026286424442597774
1.2808868053520852,-0.021142851757905545,-0.054400076015696526
1.281375134290458,-0.030025806761817948,-0.07067926686225254
1.2818634632288308,-0.045638823624189404,-0.0759915604842619
1.2823517921672039,-0.06516289896893222,-0.07849741750163372
1.2828401211055767,-0.07403602586945349,-0.08237645815900202
1.2833284500439497,-0.07026666470367662,-0.08626443966698408
1.2838167789823225,-0.06771783541883974,-0.08753124895462827
1.2843051079206953,-0.07548724348094489,-0.08401523562124553
1.2847934368590683,-0.08328265258403729,-0.07574417723870441
1.2852817657974411,-0.07564185043801733,-0.06834375586214256
1.285770094735814,-0.061051089745607065,-0.06694562369110657
1.286258423674187,-0.056135433035642196,-0.07294851636253356
1.2867467526125598,-0.053921954610836986,-0.0860633557037012
1.2872350815509326,-0.04323159475156115,-0.09261637545265056
1.2877234104893056,-0.027454719773573402,-0.07688204854453634
1.2882117394276784,-0.010317424402150652,-0.049618666354814225
1.2887000683660514,0.0057709172059900275,-0.030297049896281767
1.2891883973044242,0.019040058274070907,-0.011919258428530678
1.289676726242797,0.032946059344921126,0.02484911563129978
1.29016505518117,0.04842715688888539,0.0680619901921154
1.290653384119543,0.06182805720817997,0.08202632850392531
1.2911417130579157,0.06949512296014393,0.06106108769946619
1.2916300419962887,0.0710847711906131,0.03806702824124224
1.2921183709346615,0.06885897670406468,0.03795285584178146
1.2926066998730346,0.06634297108169505,0.05132925156077361
1.2930950288114074,0.06975795197668427,0.06019141748817061
1.2935833577497802,0.0774466408193564,0.06412362913913673
1.2940716866881532,0.07829164157963064,0.07377710171973297
1.294560015626526,0.06826248618532535,0.09003318998925972
1.2950483445648988,0.05342578151941025,0.09664065303194248
1.2955366735032718,0.040690433960040864,0.0833636840353548
1.2960250024416446,0.02968896252246015,0.06208734801274284
1.2965133313800175,0.014489409247078153,0.045488230986547855
1.2970016603183905,-0.006631267643944575,0.027961243734636963
1.2974899892567633,-0.028608559426051918,0.0006447267226804589
1.2979783181951363,-0.04312111834174719,-0.0316489745095412
1.2984666471335091,-0.04806320084784124,-0.0574482091875508
1.298954976071882,-0.053749826131713835,-0.07086497451954986
1.299443305010255,-0.06739559640295141,-0.07508993361226778
1.2999316339486278,-0.08072744437740371,-0.07480274164818305
1.3004199628870006,-0.08499868994448195,-0.07052791625525201
1.3009082918253736,-0.08418801701063937,-0.06742580662389425
1.3013966207637464,-0.08412326951572675,-0.07499287726568218
1.3018849497021194,-0.082293586443591,-0.09569712193394993
1.3023732786404922,-0.0758799711573322,-0.1224620322462277
1.302861607578865,-0.06621000004122989,-0.13681431645740422
1.303349936517238,-0.05290049034637303,-0.12220143296203509
1.3038382654556109,-0.03638922482772451,-0.08402657846004662
1.3043265943939837,-0.020404292989013736,-0.039273020507989025
1.3048149233323567,-0.005944116949832661,0.0009452946451125079
1.3053032522707295,0.008455301048882096,0.032869117908956975
1.3057915812091023,0.023776542629689604,0.05922815069685586
1.3062799101474754,0.03822438363577977,0.08166607691993227
1.3067682390858482,0.048572047078571934,0.09194737901350436
1.3072565680242212,0.05589831984261654,0.09003321693364924
1.307744896962594,0.062105017774922694,0.09053238835573713
1.3082332259009668,0.0687212654095268,0.09539787463852756
1.3087215548393398,0.07581717495639854,0.09679855258475839
1.3092098837777126,0.07695255710898999,0.10136136702308068
1.3096982127160854,0.07268766205972009,0.10996892168845011
1.3101865416544585,0.07301450401850303,0.10034187499752469
1.3106748705928313,0.07489071764907476,0.06832973019603276
1.3111631995312043,0.06692698543224927,0.03895300145926732
1.311651528469577,0.04996288667098213,0.02590263792822728
